390, "block in initialize@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:139"
385, "initialize@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:139"
383, "create@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:56"
383, "create@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:56"
383, "create@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:56"
383, "create@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:58"
383, "create@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:58"
383, "create@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:58"
383, "create@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:61"
383, "create@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:61"
383, "create@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:61"
383, "create@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:61"
180, "create@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:63"
180, "create@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:63"
180, "create@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:63"
180, "create@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:63"
180, "create@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:63"
180, "create@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:63"
180, "create@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:63"
180, "create@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:63"
160, "create@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:63"
160, "create@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:64"
160, "create@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:74"
216, "parse@/Users/maximecb/.rubies/ruby-yjit/lib/ruby/3.4.0+0/rubygems/requirement.rb:112"
